﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,space,5.4994,i,1,1.3796,0,0,0,29,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.4935,0,1,1,9,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.7787,0,2,2,6,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.5597,0,3,3,32,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.7614,0,4,4,18,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.6555,0,5,5,16,1,冷静,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.5205,0,6,6,19,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.5789,0,7,7,8,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.3787,0,8,8,0,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.7535,0,9,9,33,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.7772,0,10,10,13,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.5995,0,11,11,22,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.528,0,12,12,15,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,0,0.5315,0,13,13,31,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.5745,0,14,14,3,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.4988,0,15,15,27,1,傲慢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.4809,0,16,16,35,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.4988,0,17,17,2,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6318,0,18,18,20,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6004,0,19,19,28,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.546,0,20,20,17,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.6912,0,21,21,10,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.5326,0,22,22,14,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,0,0.4997,0,23,23,38,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6667,0,24,24,36,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,1.1007,0,25,25,26,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.5154,0,26,26,21,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6451,0,27,27,39,1,下贱,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.7294,0,28,28,5,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.6262,0,29,29,4,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6491,0,30,30,24,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6311,0,31,31,37,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6132,0,32,32,23,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.601,0,33,33,25,1,消极,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.6099,0,34,34,30,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,0,0.7639,0,35,35,11,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,1,0.7083,0,36,36,34,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.7654,0,37,37,1,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,i,0,0.8295,0,38,38,12,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,e,1,0.9311,0,39,39,7,1,勇敢,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,space,3.6053,e,1,0.6977,0,0,0,10,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.5477,0,1,1,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.5628,0,2,2,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6061,0,3,3,54,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6836,0,4,4,14,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,1.038,0,5,5,22,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.7472,0,6,6,47,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.5854,0,7,7,78,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.4494,0,8,8,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.6555,0,9,9,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.553,0,10,10,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.8428,0,11,11,0,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.7462,0,12,12,38,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.5865,0,13,13,31,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.55,0,14,14,75,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.7086,0,15,15,23,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.5996,0,16,16,71,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6671,0,17,17,70,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.8305,0,18,18,5,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.6807,0,19,19,42,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6124,0,20,20,16,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.799,0,21,21,39,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.5826,0,22,22,56,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.5961,0,23,23,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.9629,0,24,24,4,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.7839,0,25,25,18,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.7308,0,26,26,69,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6633,0,27,27,64,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.7936,0,28,28,45,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.8066,0,29,29,9,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.5006,0,30,30,51,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6003,0,31,31,25,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.4649,0,32,32,53,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.5265,0,33,33,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,i,1,0.5921,0,34,34,67,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.6139,0,35,35,29,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_13h13.12.079,IAT(Formal),2021.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,e,1,0.618,0,36,36,24,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
