﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,space,5.413,i,1,0.8642,0,0,0,25,1,消极,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,0,0.5976,0,1,1,9,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6513,0,2,2,31,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.6348,0,3,3,19,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5048,0,4,4,4,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.7862,0,5,5,15,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.6436,0,6,6,18,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.519,0,7,7,1,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6494,0,8,8,37,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.6929,0,9,9,6,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5472,0,10,10,11,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.5255,0,11,11,29,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4587,0,12,12,17,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4622,0,13,13,7,1,勇敢,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,0,0.4075,0,14,14,36,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,0,0.4125,0,15,15,23,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,0,0.5495,0,16,16,28,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4328,0,17,17,5,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.4929,0,18,18,24,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4069,0,19,19,8,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.4231,0,20,20,34,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6317,0,21,21,39,1,下贱,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6309,0,22,22,26,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,0,0.6952,0,23,23,38,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4944,0,24,24,3,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.442,0,25,25,0,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5272,0,26,26,13,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.411,0,27,27,2,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.5229,0,28,28,32,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6502,0,29,29,21,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6599,0,30,30,27,1,傲慢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6019,0,31,31,33,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.5724,0,32,32,20,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6486,0,33,33,35,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4432,0,34,34,10,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.4633,0,35,35,22,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5593,0,36,36,16,1,冷静,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.4789,0,37,37,30,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,0,0.5877,0,38,38,12,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5587,0,39,39,14,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,space,3.7048,e,1,0.4615,0,0,0,61,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5795,0,1,1,34,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.5987,0,2,2,24,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.4845,0,3,3,37,1,傲慢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.8145,0,4,4,19,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4848,0,5,5,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.4701,0,6,6,40,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.5502,0,7,7,5,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.6673,0,8,8,30,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.5816,0,9,9,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5473,0,10,10,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.7832,0,11,11,72,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4308,0,12,12,63,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5008,0,13,13,48,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.5655,0,14,14,74,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5013,0,15,15,32,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4645,0,16,16,11,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4848,0,17,17,20,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.4859,0,18,18,38,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.4004,0,19,19,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.5145,0,20,20,29,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4975,0,21,21,4,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.433,0,22,22,70,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5241,0,23,23,31,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4876,0,24,24,64,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5866,0,25,25,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.5005,0,26,26,25,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4497,0,27,27,54,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.501,0,28,28,56,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.3988,0,29,29,51,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4101,0,30,30,73,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4944,0,31,31,21,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.3848,0,32,32,52,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.3795,0,33,33,71,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.6403,0,34,34,66,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.6804,0,35,35,36,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h25.53.373,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.626,0,36,36,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
